DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2013,51.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2014,51.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2015,54.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2016,52.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2017,57.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2018,58.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2019,55.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE31,2020,59.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2000,21.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2001,21.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2002,21.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2003,22.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2004,24.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2005,23.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2006,22.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2007,24.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2008,24.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2009,24.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2010,28.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2011,26.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2012,27.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2013,28.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2014,28.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2015,27.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2016,30.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2017,31.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2018,31.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2019,32.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE32,2020,32.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2000,23.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2001,25.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2002,26.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2003,28.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2004,26.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2005,29.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2006,29.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2007,30.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2008,29.0,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2009,30.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2010,31.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2011,32.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2012,31.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2013,31.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2014,33.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2015,33.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2016,33.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2017,35.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2018,35.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2019,37.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE33,2020,39.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2000,26.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2001,25.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2002,26.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2003,25.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2004,26.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2005,27.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2006,32.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2007,29.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2008,30.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2009,32.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2010,32.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2011,31.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2012,33.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2013,31.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2014,35.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2015,36.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2016,35.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2017,37.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2018,38.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2019,40.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE34,2020,42.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2000,25.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2001,26.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2002,25.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2003,26.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2004,28.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2005,29.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2006,30.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2007,30.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2008,29.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2009,31.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2010,33.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2011,33.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2012,34.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2013,33.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2014,36.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2015,35.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2016,34.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2017,40.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2018,39.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2019,37.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BE35,2020,40.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2003,18.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2004,18.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2005,17.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2006,18.4,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2007,17.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2008,17.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2009,17.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2010,18.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2011,18.2,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2012,18.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2013,19.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2014,20.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2015,21.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2016,19.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2017,19.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2018,20.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2019,19.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG31,2020,20.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2003,18.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2004,20.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2005,20.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2006,18.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2007,19.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2008,20.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2009,20.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2010,19.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2011,20.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2012,20.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2013,22.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2014,22.7,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2015,23.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2016,24.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2017,23.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2018,25.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2019,26.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG32,2020,26.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2003,18.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2004,19.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2005,19.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2006,20.0,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2007,20.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2008,20.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2009,21.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2010,21.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2011,22.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2012,22.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2013,25.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2014,27.0,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2015,25.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2016,25.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2017,26.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2018,25.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2019,23.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG33,2020,23.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2003,18.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2004,17.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2005,17.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2006,17.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2007,17.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2008,17.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2009,16.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2010,17.4,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2011,19.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2012,19.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2013,20.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2014,20.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2015,21.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2016,21.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2017,21.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2018,21.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2019,21.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG34,2020,22.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2000,25.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2001,29.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2002,29.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2003,30.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2004,31.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2005,31.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2006,31.9,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2007,33.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2008,33.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2009,33.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2010,33.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2011,32.8,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2012,33.0,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2013,35.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2014,37.5,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2015,38.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2016,39.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2017,39.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2018,39.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2019,40.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG41,2020,43.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2003,16.4,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2004,16.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2005,15.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2006,16.6,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2007,16.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2008,17.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2009,18.1,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2010,19.0,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2011,19.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2012,19.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2013,20.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2014,21.4,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2015,21.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2016,21.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2017,22.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2018,22.7,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2019,22.5,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,BG42,2020,21.9,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2007,17.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2008,17.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2009,19.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2010,21.1,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2011,19.8,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2012,20.3,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2013,21.2,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2014,22.3,b
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2015,24.6,
ESTAT:EDAT_LFSE_04(1.0),27/09/22 23:00:00,A,T,ED5-8,Y25-64,PC,HR03,2016,22.8,
